Date,Open,High,Low,Close,Volume,Adj Close,Return
2016/2/9,413,424.096,401.947,407.2,11943700,407.2,-0.015949734
2016/2/8,434,436.6,411.581,413.8,13427700,413.8,-0.041241891
2016/2/5,445.9,446.7,431.1,431.6,11822600,431.6,-0.027927928
2016/2/4,448.9,452.9,439.2,444,15278900,444,0.003389831
2016/2/3,453,457.6,438.5,442.5,9125700,442.5,-0.028113332
2016/2/2,471.7,472.819,452.4,455.3,8125800,455.3,-0.042481598
2016/2/1,482.8,484.9,467.3,475.5,8700700,475.5,-0.011023295
2016/1/29,471.8,480.8,467.8,480.8,9229800,480.8,0.036206897
2016/1/28,471.9,476.5,461.6,464,6788800,464,-0.019442096
2016/1/27,465.1,473.2,463.5,473.2,8028500,473.2,0.016978294
2016/1/26,457.6,468.2,452,465.3,7086600,465.3,0.002801724
2016/1/25,477.7,477.7,461.4,464,7812300,464,-0.016949153
2016/1/22,468.3,476.1,467.2,472,11713500,472,0.026086957
2016/1/21,453.5,464.7,448.8,460,9832600,460,0.021541195
2016/1/20,464.5,466.639,446.3,450.3,12630800,450.3,-0.051600674
2016/1/19,470,479.2,469,474.8,7222500,474.8,0.025264522
2016/1/18,464.1,470.7,461.4,463.1,7110800,463.1,-0.003013994
2016/1/15,473.1,476.4,458.7,464.5,9616000,464.5,-0.021281079
2016/1/14,475.2,478.092,468.1,474.6,8849400,474.6,-0.01494396
2016/1/13,484.9,485.894,478.5,481.8,11220500,481.8,0.00228833
2016/1/12,475,485.5,472.2,480.7,7094900,480.7,0.014777285
2016/1/11,476.2,480.2,472.9,473.7,5890200,473.7,-0.006710002
2016/1/8,482,490.3,476.9,476.9,5684200,476.9,-0.010375597
2016/1/7,485,488,477.016,481.9,7736400,481.9,-0.027054311
2016/1/6,498.5,506,490.3,495.3,5560400,495.3,-0.004622186
2016/1/5,502,503,490.45,497.6,4346900,497.6,0
2016/1/4,507,507,493,497.6,8609200,497.6,-0.035658915
2015/12/31,517.5,519,515,516,1434100,516,-0.005780347
2015/12/30,519,522,515,519,3257100,519,-0.003838772
2015/12/29,518,521,512.5,521,5686500,521,0.003853565
2015/12/24,521,522.5,518.5,519,883000,519,0
2015/12/23,514,520,510.5,519,5841200,519,0.018645731
2015/12/22,509,511.202,504,509.5,6243300,509.5,0.009910803
